101,2
70,2
96,2
74,2
89,2
61,2
57,2
78,2
66,2
83,2
101,2
77,2
112,2
55,2
102,2
82,2
91,2
99,2
95,2
74,2
90,2
86,2
82,2
74,2
81,2
94,2
93,2
98,2
81,2
80,2
93,2
71,2
95,2
93,2
94,2
100,2
70,2
96,2
93,2
96,2
99,2
69,2
76,2
95,2
55,2
82,2
74,2
47,2
93,2
63,2
63,2
97,2
99,2
77,2
74,2
73,2
99,2
58,2
81,2
89,2
80,2
92,2
97,2
90,2
56,2
70,2
55,2
74,2
69,2
76,2
75,2
59,2
99,2
95,2
54,2
61,2
84,2
75,2
77,2
104,2
59,2
48,2
63,2
82,2
88,2
71,2
75,2
75,2
95,2
76,2
56,2
56,2
97,2
74,2
66,2
88,2
58,2
111,2
68,2
64,2
104,2
89,2
90,2
82,2
97,2
96,2
106,2
84,2
99,2
55,2
77,2
72,2
64,2
56,2
94,2
63,2
107,2
81,2
174,2
75,2
73,2
92,2
94,2
82,2
88,2
48,2
104,2
75,2
80,2
95,2
87,2
73,2
72,2
95,2
52,2
90,2
85,2
110,2
82,2
86,2
57,2
123,2
94,2
77,2
88,2
63,2
101,2
84,2
75,2
102,2
92,2
76,2
81,2
73,2
90,2
42,2
93,2
96,2
90,2
52,2
57,2
114,2
84,2
94,2
88,2
81,2
60,2
83,2
78,2
103,2
96,2
65,2
68,2
125,2
93,2
97,2
63,2
85,2
89,2
103,2
65,2
72,2
60,2
62,2
105,2
97,2
51,2
54,2
95,2
66,2
99,2
50,2
60,2
99,2
88,2
113,2
94,2
88,2
82,2
85,2
66,2
100,2
89,2
58,2
92,2
79,2
98,2
85,2
95,2
57,2
86,2
87,2
100,2
110,2
83,2
70,2
57,2
88,2
92,2
74,2
68,2
61,2
72,2
94,2
69,2
82,2
77,2
73,2
58,2
93,2
111,2
78,2
81,2
94,2
76,2
86,2
96,2
76,2
90,2
89,2
62,2
69,2
70,2
67,2
74,2
58,2
84,2
75,2
51,2
108,2
56,2
68,2
84,2
60,2
90,2
66,2
80,2
82,2
77,2
84,2
73,2
95,2
104,2
96,2
167,2
51,2
57,2
91,2
76,2
94,2
168,2
98,2
118,2
81,2
105,2
90,2
61,2
52,2
45,2
61,2
98,2
81,2
87,2
94,2
48,2
75,2
81,2
94,2
81,2
55,2
104,2
92,2
87,2
103,2
59,2
117,2
48,2
105,2
81,2
67,2
118,2
83,2
98,2
72,2
104,2
68,2
64,2
78,2
72,2
99,2
88,2
53,2
83,2
112,2
63,2
58,2
87,2
85,2
87,2
92,2
97,2
97,2
91,2
57,2
90,2
66,2
104,2
97,2
103,2
84,2
87,2
75,2
83,2
54,2
76,2
91,2
68,2
90,2
98,2
58,2
69,2
97,2
66,2
100,2
77,2
100,2
89,2
87,2
102,2
89,2
118,2
89,2
190,2
56,2
59,2
63,2
91,2
105,2
90,2
86,2
92,2
139,2
80,2
68,2
100,2
56,2
85,2
51,2
77,2
93,2
88,2
50,2
100,2
99,2
56,2
90,2
113,2
73,2
75,2
51,2
107,2
77,2
75,2
89,2
73,2
99,2
57,2
91,2
73,2
97,2
111,2
55,2
84,2
74,2
93,2
75,2
111,2
83,2
52,2
117,2
98,2
55,2
79,2
94,2
79,2
84,2
99,2
65,2
103,2
86,2
73,2
80,2
97,2
69,2
79,2
93,2
51,2
66,2
86,2
59,2
100,2
82,2
84,2
89,2
87,2
90,2
90,2
78,2
86,2
76,2
86,2
94,2
73,2
80,2
54,2
91,2
59,2
89,2
110,2
96,2
84,2
65,2
55,2
64,2
107,2
105,2
92,2
54,2
87,2
81,2
69,2
101,2
106,2
71,2
73,2
77,2
60,2
86,2
80,2
88,2
102,2
105,2
69,2
80,2
78,2
87,2
66,2
82,2
90,2
87,2
70,2
76,2
62,2
62,2
103,2
77,2
105,2
80,2
56,2
67,2
58,2
90,2
95,2
94,2
95,2
78,2
58,2
93,2
59,2
72,2
87,2
53,2
93,2
52,2
44,2
63,2
82,2
98,2
56,2
62,2
88,2
91,2
89,2
94,2
46,2
75,2
87,2
107,2
77,2
68,2
76,2
101,2
50,2
81,2
105,2
59,2
69,2
62,2
90,2
56,2
71,2
82,2
62,2
77,2
57,2
70,2
68,2
73,2
75,2
81,2
89,2
84,2
90,2
92,2
59,2
79,2
76,2
106,2
80,2
71,2
98,2
93,2
55,2
63,2
68,2
76,2
64,2
105,2
79,2
51,2
105,2
119,2
65,2
85,2
84,2
90,2
49,2
56,2
92,2
85,2
67,2
75,2
76,2
104,2
84,2
75,2
93,2
87,2
91,2
58,2
89,2
103,2
75,2
92,2
86,2
73,2
84,2
66,2
80,2
95,2
68,2
81,2
75,2
77,2
57,2
69,2
70,2
72,2
59,2
78,2
68,2
103,2
69,2
77,2
83,2
88,2
77,2
105,2
56,2
107,2
96,2
67,2
91,2
87,2
97,2
101,2
95,2
45,2
87,2
58,2
99,2
58,2
60,2
101,2
59,2
92,2
55,2
115,2
59,2
77,2
